,moves
830,6.0
831,2.0
832,5.0
833,3.0
834,25.0
835,30.0
836,5.0
837,5.0
838,9.0
839,15.0
840,16.0
841,8.0
842,10.0
843,1.0
844,27.0
845,1.0
846,2.0
847,7.0
848,18.0
849,19.0
850,30.0
851,3.0
852,30.0
853,5.0
854,1.0
855,8.0
856,10.0
857,1.0
858,1.0
859,19.0
860,5.0
861,13.0
862,15.0
863,1.0
864,5.0
865,2.0
866,12.0
867,18.0
868,8.0
869,13.0
870,30.0
871,30.0
872,20.0
873,2.0
874,30.0
875,10.0
876,2.0
877,21.0
878,3.0
879,4.0
880,26.0
881,1.0
882,30.0
883,30.0
884,10.0
885,1.0
886,1.0
887,30.0
888,21.0
889,1.0
890,8.0
891,2.0
892,3.0
893,30.0
894,2.0
895,9.0
896,19.0
897,5.0
898,25.0
899,11.0
900,19.0
901,10.0
902,9.0
903,7.0
904,1.0
905,30.0
906,6.0
907,14.0
908,1.0
909,5.0
910,30.0
911,2.0
912,10.0
913,2.0
914,7.0
915,30.0
916,1.0
917,14.0
918,2.0
919,18.0
920,8.0
921,1.0
922,7.0
923,30.0
924,1.0
925,18.0
926,15.0
927,15.0
928,2.0
929,1.0
930,22.0
931,27.0
932,9.0
933,11.0
934,3.0
935,1.0
936,30.0
937,25.0
938,10.0
939,1.0
940,1.0
941,11.0
942,5.0
943,10.0
944,3.0
945,1.0
946,30.0
947,9.0
948,20.0
949,1.0
950,6.0
951,21.0
952,13.0
953,19.0
954,4.0
955,9.0
956,8.0
957,7.0
958,9.0
959,1.0
960,6.0
961,14.0
962,23.0
963,30.0
964,24.0
965,2.0
966,2.0
967,8.0
968,1.0
969,1.0
970,1.0
971,6.0
972,13.0
973,30.0
974,30.0
975,9.0
976,13.0
977,12.0
978,4.0
979,1.0
980,4.0
981,1.0
982,8.0
983,5.0
984,20.0
985,1.0
986,7.0
987,1.0
988,4.0
989,1.0
990,10.0
991,5.0
992,1.0
993,2.0
994,1.0
995,8.0
996,2.0
997,5.0
998,1.0
999,16.0
1000,30.0
1001,18.0
1002,7.0
1003,2.0
1004,19.0
1005,1.0
1006,20.0
1007,26.0
1008,24.0
1009,1.0
1010,5.0
1011,1.0
1012,29.0
1013,2.0
1014,19.0
1015,2.0
1016,2.0
1017,13.0
1018,30.0
1019,5.0
1020,1.0
1021,30.0
1022,18.0
1023,30.0
1024,6.0
1025,12.0
1026,3.0
1027,20.0
1028,1.0
1029,4.0
1030,6.0
1031,1.0
1032,10.0
1033,18.0
1034,12.0
1035,28.0
1036,1.0
1037,10.0
1038,7.0
1039,7.0
1040,8.0
1041,3.0
1042,12.0
1043,30.0
1044,11.0
1045,11.0
1046,8.0
1047,12.0
1048,30.0
1049,30.0
1050,25.0
1051,3.0
1052,12.0
1053,15.0
1054,1.0
1055,28.0
1056,27.0
1057,1.0
1058,1.0
1059,1.0
1060,12.0
1061,1.0
1062,3.0
1063,1.0
1064,1.0
1065,28.0
1066,3.0
1067,3.0
1068,30.0
1069,30.0
1070,12.0
1071,10.0
1072,1.0
1073,1.0
1074,30.0
1075,6.0
1076,30.0
1077,1.0
1078,30.0
1079,30.0
1080,26.0
1081,1.0
1082,30.0
1083,12.0
1084,27.0
1085,30.0
1086,1.0
1087,30.0
1088,30.0
1089,3.0
1090,14.0
1091,1.0
1092,30.0
1093,30.0
1094,2.0
1095,30.0
1096,3.0
1097,28.0
1098,10.0
1099,1.0
1100,2.0
1101,1.0
1102,29.0
1103,7.0
1104,1.0
1105,8.0
1106,1.0
1107,12.0
1108,5.0
1109,9.0
1110,30.0
1111,7.0
1112,3.0
1113,1.0
1114,9.0
1115,4.0
1116,10.0
1117,2.0
1118,11.0
1119,30.0
1120,2.0
1121,30.0
1122,30.0
1123,7.0
1124,9.0
1125,3.0
1126,21.0
1127,13.0
1128,1.0
1129,3.0
1130,8.0
1131,10.0
1132,30.0
1133,8.0
1134,8.0
1135,24.0
1136,8.0
1137,7.0
1138,8.0
1139,1.0
1140,30.0
1141,1.0
1142,4.0
1143,18.0
1144,1.0
1145,29.0
1146,1.0
1147,8.0
1148,15.0
1149,30.0
1150,27.0
1151,4.0
1152,1.0
1153,12.0
1154,14.0
1155,1.0
1156,1.0
1157,13.0
1158,1.0
1159,7.0
1160,30.0
1161,4.0
1162,1.0
1163,1.0
1164,13.0
1165,8.0
1166,3.0
1167,10.0
1168,18.0
1169,25.0
1170,1.0
1171,1.0
1172,1.0
